dataset	taxaID	locus	gene	essentiality
108	83333	ycaC	ycaC	NE
108	83333	ycaD	ycaD	NE
108	83333	ycaI	ycaI	NE
108	83333	ycaK	ycaK	NE
108	83333	ycaL	ycaL	NE
108	83333	ycaM	ycaM	NE
108	83333	ycaN	ycaN	NE
108	83333	ycaO	ycaO	NE
108	83333	ycaP	ycaP	NE
108	83333	ycaQ	ycaQ	NE
108	83333	ycaR	ycaR	NE
108	83333	ycbB	ycbB	NE
108	83333	ycbC	ycbC	NE
108	83333	ycbF	ycbF	NE
108	83333	ycbJ	ycbJ	NE
108	83333	ycbK	ycbK	NE
108	83333	ycbL	ycbL	NE
108	83333	ycbU	ycbU	NE
108	83333	ycbV	ycbV	NE
108	83333	ycbX	ycbX	NE
108	83333	ycbZ	ycbZ	NE
108	83333	yccA	yccA	NE
108	83333	yccB	yccB	NE
108	83333	yccE	yccE	NE
108	83333	yccF	yccF	NE
108	83333	yccJ	yccJ	NE
108	83333	yccM	yccM	NE
108	83333	yccS	yccS	NE
108	83333	yccT	yccT	NE
108	83333	yccU	yccU	NE
108	83333	yccX	yccX	NE
108	83333	ycdT	ycdT	NE
108	83333	ycdU	ycdU	NE
108	83333	ycdX	ycdX	NE
108	83333	ycdY	ycdY	NE
108	83333	ycdZ	ycdZ	NE
108	83333	yceA	yceA	NE
108	83333	yceB	yceB	NE
108	83333	yceD	yceD	NE
108	83333	yceF	yceF	NE
108	83333	yceG	yceG	NE
108	83333	yceH	yceH	NE
108	83333	yceI	yceI	NE
108	83333	yceJ	yceJ	NE
108	83333	yceK	yceK	NE
108	83333	yceM	yceM	NE
108	83333	yceO	yceO	NE
108	83333	yceQ	yceQ	E
108	83333	ycfD	ycfD	NE
108	83333	ycfH	ycfH	NE
108	83333	ycfJ	ycfJ	NE
108	83333	ycfL	ycfL	NE
108	83333	ycfP	ycfP	NE
108	83333	ycfQ	ycfQ	NE
108	83333	ycfS	ycfS	NE
108	83333	ycfT	ycfT	NE
108	83333	ycfZ	ycfZ	NE
108	83333	ycgB	ycgB	NE
108	83333	ycgG	ycgG	NE
108	83333	ycgH	ycgH	NE
108	83333	ycgI	ycgI	NE
108	83333	ycgJ	ycgJ	NE
108	83333	ycgL	ycgL	NE
108	83333	ycgM	ycgM	NE
108	83333	ycgN	ycgN	NE
108	83333	ycgR	ycgR	NE
108	83333	ycgV	ycgV	NE
108	83333	ycgX	ycgX	NE
108	83333	ycgY	ycgY	NE
108	83333	ycgZ	ycgZ	NE
108	83333	ychA	ychA	NE
108	83333	ychE	ychE	NE
108	83333	ychF	ychF	NE
108	83333	ychH	ychH	NE
108	83333	ychJ	ychJ	NE
108	83333	ychN	ychN	NE
108	83333	ychO	ychO	NE
108	83333	ychQ	ychQ	NE
108	83333	yciA	yciA	NE
108	83333	yciB	yciB	NE
108	83333	yciC	yciC	NE
108	83333	yciE	yciE	NE
108	83333	yciF	yciF	NE
108	83333	yciG	yciG	NE
108	83333	yciH	yciH	NE
108	83333	yciI	yciI	NE
108	83333	yciK	yciK	NE
108	83333	yciM	yciM	NE
108	83333	yciN	yciN	NE
108	83333	yciO	yciO	NE
108	83333	yciQ	yciQ	NE
108	83333	yciS	yciS	NE
108	83333	yciT	yciT	NE
108	83333	yciU	yciU	NE
108	83333	yciV	yciV	NE
108	83333	yciW	yciW	NE
108	83333	yciX	yciX	NE
108	83333	yciY	yciY	NE
108	83333	yciZ	yciZ	NE
108	83333	ycjD	ycjD	NE
108	83333	ycjF	ycjF	NE
108	83333	ycjG	ycjG	NE
108	83333	ycjM	ycjM	NE
108	83333	ycjN	ycjN	NE
108	83333	ycjO	ycjO	NE
108	83333	ycjP	ycjP	NE
108	83333	ycjQ	ycjQ	NE
108	83333	ycjR	ycjR	NE
108	83333	ycjS	ycjS	NE
108	83333	ycjT	ycjT	NE
108	83333	ycjU	ycjU	NE
108	83333	ycjV	ycjV	NE
108	83333	ycjW	ycjW	NE
108	83333	ycjX	ycjX	NE
108	83333	ycjY	ycjY	NE
108	83333	ycjZ	ycjZ	NE
108	83333	ydaE	ydaE	NE
108	83333	ydaF	ydaF	NE
108	83333	ydaG	ydaG	NE
108	83333	ydaM	ydaM	NE
108	83333	ydaN	ydaN	NE
108	83333	ydaQ	ydaQ	NE
108	83333	ydaS	ydaS	NE
108	83333	ydaT	ydaT	NE
108	83333	ydaU	ydaU	NE
108	83333	ydaV	ydaV	NE
108	83333	ydaW	ydaW	NE
108	83333	ydaY	ydaY	NE
108	83333	ydbA	ydbA	NE
108	83333	ydbC	ydbC	NE
108	83333	ydbD	ydbD	NE
108	83333	ydbH	ydbH	NE
108	83333	ydbJ	ydbJ	NE
108	83333	ydbK	ydbK	NE
108	83333	ydbL	ydbL	NE
108	83333	ydcA	ydcA	NE
108	83333	ydcC	ydcC	NE
108	83333	ydcD	ydcD	NE
108	83333	ydcF	ydcF	NE
108	83333	ydcH	ydcH	NE
108	83333	ydcI	ydcI	NE
108	83333	ydcJ	ydcJ	NE
108	83333	ydcK	ydcK	NE
108	83333	ydcL	ydcL	NE
108	83333	ydcN	ydcN	NE
108	83333	ydcO	ydcO	NE
108	83333	ydcP	ydcP	NE
108	83333	ydcR	ydcR	NE
108	83333	ydcS	ydcS	NE
108	83333	ydcT	ydcT	NE
108	83333	ydcU	ydcU	NE
108	83333	ydcV	ydcV	NE
108	83333	ydcX	ydcX	NE
108	83333	ydcY	ydcY	NE
108	83333	ydcZ	ydcZ	NE
108	83333	yddA	yddA	NE
108	83333	yddB	yddB	NE
108	83333	yddE	yddE	NE
108	83333	yddG	yddG	NE
108	83333	yddH	yddH	NE
108	83333	yddK	yddK	NE
108	83333	yddL	yddL	NE
108	83333	yddM	yddM	NE
108	83333	yddW	yddW	NE
108	83333	ydeA	ydeA	NE
108	83333	ydeE	ydeE	NE
108	83333	ydeH	ydeH	NE
108	83333	ydeI	ydeI	NE
108	83333	ydeJ	ydeJ	NE
108	83333	ydeM	ydeM	NE
108	83333	ydeN	ydeN	NE
108	83333	ydeO	ydeO	NE
108	83333	ydeP	ydeP	NE
108	83333	ydeQ	ydeQ	NE
108	83333	ydeR	ydeR	NE
108	83333	ydeS	ydeS	NE
108	83333	ydeT	ydeT	NE
108	83333	ydfA	ydfA	NE
108	83333	ydfB	ydfB	NE
108	83333	ydfC	ydfC	NE
108	83333	ydfD	ydfD	NE
108	83333	ydfE	ydfE	NE
108	83333	ydfG	ydfG	NE
108	83333	ydfH	ydfH	NE
108	83333	ydfI	ydfI	NE
108	83333	ydfJ	ydfJ	NE
108	83333	ydfK	ydfK	NE
108	83333	ydfO	ydfO	NE
108	83333	ydfR	ydfR	NE
108	83333	ydfU	ydfU	NE
108	83333	ydfV	ydfV	NE
108	83333	ydfX	ydfX	NE
108	83333	ydfZ	ydfZ	NE
108	83333	ydgA	ydgA	NE
108	83333	ydgC	ydgC	NE
108	83333	ydgD	ydgD	NE
108	83333	ydgH	ydgH	NE
108	83333	ydgI	ydgI	NE
108	83333	ydgJ	ydgJ	NE
108	83333	ydgK	ydgK	NE
108	83333	ydgU	ydgU	NE
108	83333	ydhB	ydhB	NE
108	83333	ydhC	ydhC	NE
108	83333	ydhF	ydhF	NE
108	83333	ydhI	ydhI	NE
108	83333	ydhJ	ydhJ	NE
108	83333	ydhK	ydhK	NE
108	83333	ydhL	ydhL	NE
108	83333	ydhO	ydhO	NE
108	83333	ydhP	ydhP	NE
108	83333	ydhQ	ydhQ	NE
108	83333	ydhR	ydhR	NE
108	83333	ydhS	ydhS	NE
108	83333	ydhT	ydhT	NE
108	83333	ydhU	ydhU	NE
108	83333	ydhV	ydhV	NE
108	83333	ydhW	ydhW	NE
108	83333	ydhX	ydhX	NE
108	83333	ydhY	ydhY	NE
108	83333	ydhZ	ydhZ	NE
108	83333	ydiB	ydiB	NE
108	83333	ydiE	ydiE	NE
108	83333	ydiF	ydiF	NE
108	83333	ydiH	ydiH	NE
108	83333	ydiI	ydiI	NE
108	83333	ydiJ	ydiJ	NE
108	83333	ydiK	ydiK	NE
108	83333	ydiL	ydiL	NE
108	83333	ydiM	ydiM	NE
108	83333	ydiN	ydiN	NE
108	83333	ydiO	ydiO	NE
108	83333	ydiP	ydiP	NE
108	83333	ydiQ	ydiQ	NE
108	83333	ydiR	ydiR	NE
108	83333	ydiS	ydiS	NE
108	83333	ydiT	ydiT	NE
108	83333	ydiU	ydiU	NE
108	83333	ydiV	ydiV	NE
108	83333	ydiY	ydiY	NE
108	83333	ydiZ	ydiZ	NE
108	83333	ydjA	ydjA	NE
108	83333	ydjE	ydjE	NE
108	83333	ydjF	ydjF	NE
108	83333	ydjG	ydjG	NE
108	83333	ydjH	ydjH	NE
108	83333	ydjI	ydjI	NE
108	83333	ydjJ	ydjJ	NE
108	83333	ydjK	ydjK	NE
108	83333	ydjL	ydjL	NE
108	83333	ydjM	ydjM	NE
108	83333	ydjN	ydjN	NE
108	83333	ydjO	ydjO	NE
108	83333	ydjX	ydjX	NE
108	83333	ydjY	ydjY	NE
108	83333	ydjZ	ydjZ	NE
108	83333	yeaC	yeaC	NE
108	83333	yeaD	yeaD	NE
108	83333	yeaE	yeaE	NE
108	83333	yeaG	yeaG	NE
108	83333	yeaH	yeaH	NE
108	83333	yeaI	yeaI	NE
108	83333	yeaJ	yeaJ	NE
108	83333	yeaK	yeaK	NE
108	83333	yeaL	yeaL	NE
108	83333	yeaM	yeaM	NE
108	83333	yeaN	yeaN	NE
108	83333	yeaO	yeaO	NE
108	83333	yeaP	yeaP	NE
108	83333	yeaQ	yeaQ	NE
108	83333	yeaR	yeaR	NE
108	83333	yeaV	yeaV	NE
108	83333	yeaW	yeaW	NE
108	83333	yeaX	yeaX	NE
108	83333	yeaY	yeaY	NE
108	83333	yebA	yebA	NE
108	83333	yebB	yebB	NE
108	83333	yebC	yebC	NE
108	83333	yebE	yebE	NE
108	83333	yebF	yebF	NE
108	83333	yebG	yebG	NE
108	83333	yebK	yebK	NE
108	83333	yebO	yebO	NE
108	83333	yebQ	yebQ	NE
108	83333	yebS	yebS	NE
108	83333	yebT	yebT	NE
108	83333	yebV	yebV	NE
108	83333	yebW	yebW	NE
108	83333	yebY	yebY	NE
108	83333	yebZ	yebZ	NE
108	83333	yecA	yecA	NE
108	83333	yecC	yecC	NE
108	83333	yecD	yecD	NE
108	83333	yecE	yecE	NE
108	83333	yecF	yecF	NE
108	83333	yecH	yecH	NE
108	83333	yecJ	yecJ	NE
108	83333	yecM	yecM	NE
108	83333	yecN	yecN	NE
108	83333	yecR	yecR	NE
108	83333	yecS	yecS	NE
108	83333	yecT	yecT	NE
108	83333	yedA	yedA	NE
108	83333	yedD	yedD	NE
108	83333	yedE	yedE	NE
108	83333	yedF	yedF	NE
108	83333	yedI	yedI	NE
108	83333	yedJ	yedJ	NE
108	83333	yedK	yedK	NE
108	83333	yedL	yedL	NE
108	83333	yedN	yedN	NE
108	83333	yedP	yedP	NE
108	83333	yedQ	yedQ	NE
108	83333	yedR	yedR	NE
108	83333	yedS	yedS	NE
108	83333	yedV	yedV	NE
108	83333	yedW	yedW	NE
108	83333	yedY	yedY	NE
108	83333	yedZ	yedZ	NE
108	83333	yeeA	yeeA	NE
108	83333	yeeD	yeeD	NE
108	83333	yeeE	yeeE	NE
108	83333	yeeH	yeeH	NE
108	83333	yeeJ	yeeJ	NE
108	83333	yeeL	yeeL	NE
108	83333	yeeN	yeeN	NE
108	83333	yeeO	yeeO	NE
108	83333	yeeP	yeeP	NE
108	83333	yeeR	yeeR	NE
108	83333	yeeS	yeeS	NE
108	83333	yeeT	yeeT	NE
108	83333	yeeW	yeeW	NE
108	83333	yeeX	yeeX	NE
108	83333	yeeY	yeeY	NE
108	83333	yeeZ	yeeZ	NE
108	83333	yefM	yefM	NE
108	83333	yegD	yegD	NE
108	83333	yegE	yegE	NE
108	83333	yegH	yegH	NE
108	83333	yegI	yegI	NE
108	83333	yegJ	yegJ	NE
108	83333	yegK	yegK	NE
108	83333	yegL	yegL	NE
108	83333	yegP	yegP	NE
108	83333	yegQ	yegQ	NE
108	83333	yegR	yegR	NE
108	83333	yegS	yegS	NE
108	83333	yegT	yegT	NE
108	83333	yegU	yegU	NE
108	83333	yegV	yegV	NE
108	83333	yegW	yegW	NE
108	83333	yegX	yegX	NE
108	83333	yegZ	yegZ	NE
108	83333	yehA	yehA	NE
108	83333	yehB	yehB	NE
108	83333	yehC	yehC	NE
108	83333	yehD	yehD	NE
108	83333	yehE	yehE	NE
108	83333	yehH	yehH	NE
108	83333	yehI	yehI	NE
108	83333	yehK	yehK	NE
108	83333	yehL	yehL	NE
108	83333	yehM	yehM	NE
108	83333	yehP	yehP	NE
108	83333	yehQ	yehQ	NE
108	83333	yehR	yehR	NE
108	83333	yehS	yehS	NE
108	83333	yehT	yehT	NE
108	83333	yehU	yehU	NE
108	83333	yehW	yehW	NE
108	83333	yehX	yehX	NE
108	83333	yehY	yehY	NE
108	83333	yeiB	yeiB	NE
108	83333	yeiE	yeiE	NE
108	83333	yeiG	yeiG	NE
108	83333	yeiH	yeiH	NE
108	83333	yeiI	yeiI	NE
108	83333	yeiL	yeiL	NE
108	83333	yeiP	yeiP	NE
108	83333	yeiQ	yeiQ	NE
108	83333	yeiR	yeiR	NE
108	83333	yeiS	yeiS	NE
108	83333	yeiW	yeiW	NE
108	83333	yejA	yejA	NE
108	83333	yejB	yejB	NE
108	83333	yejE	yejE	NE
108	83333	yejF	yejF	NE
108	83333	yejG	yejG	NE
108	83333	yejH	yejH	NE
108	83333	yejK	yejK	NE
108	83333	yejL	yejL	NE
108	83333	yejM	yejM	E
108	83333	yejO	yejO	NE
108	83333	yfaA	yfaA	NE
108	83333	yfaD	yfaD	NE
108	83333	yfaE	yfaE	NE
108	83333	yfaH	yfaH	NE
108	83333	yfaL	yfaL	NE
108	83333	yfaP	yfaP	NE
108	83333	yfaQ	yfaQ	NE
108	83333	yfaS	yfaS	NE
108	83333	yfaT	yfaT	NE
108	83333	yfaY	yfaY	NE
108	83333	yfaZ	yfaZ	NE
108	83333	yfbK	yfbK	NE
108	83333	yfbL	yfbL	NE
108	83333	yfbM	yfbM	NE
108	83333	yfbN	yfbN	NE
108	83333	yfbO	yfbO	NE
108	83333	yfbP	yfbP	NE
108	83333	yfbR	yfbR	NE
108	83333	yfbS	yfbS	NE
108	83333	yfbT	yfbT	NE
108	83333	yfbU	yfbU	NE
108	83333	yfbV	yfbV	NE
108	83333	yfcA	yfcA	NE
108	83333	yfcC	yfcC	NE
108	83333	yfcD	yfcD	NE
108	83333	yfcE	yfcE	NE
108	83333	yfcF	yfcF	NE
108	83333	yfcG	yfcG	NE
108	83333	yfcH	yfcH	NE
108	83333	yfcI	yfcI	NE
108	83333	yfcJ	yfcJ	NE
108	83333	yfcL	yfcL	NE
108	83333	yfcO	yfcO	NE
108	83333	yfcP	yfcP	NE
108	83333	yfcQ	yfcQ	NE
108	83333	yfcR	yfcR	NE
108	83333	yfcS	yfcS	NE
108	83333	yfcU	yfcU	NE
108	83333	yfcV	yfcV	NE
108	83333	yfcZ	yfcZ	NE
108	83333	yfdC	yfdC	NE
108	83333	yfdE	yfdE	NE
108	83333	yfdF	yfdF	NE
108	83333	yfdK	yfdK	NE
108	83333	yfdL	yfdL	NE
108	83333	yfdM	yfdM	NE
108	83333	yfdN	yfdN	NE
108	83333	yfdP	yfdP	NE
108	83333	yfdQ	yfdQ	NE
108	83333	yfdR	yfdR	NE
108	83333	yfdS	yfdS	NE
108	83333	yfdT	yfdT	NE
108	83333	yfdV	yfdV	NE
108	83333	yfdX	yfdX	NE
108	83333	yfdY	yfdY	NE
108	83333	yfeA	yfeA	NE
108	83333	yfeC	yfeC	NE
108	83333	yfeD	yfeD	NE
108	83333	yfeH	yfeH	NE
108	83333	yfeK	yfeK	NE
108	83333	yfeN	yfeN	NE
108	83333	yfeO	yfeO	NE
108	83333	yfeR	yfeR	NE
108	83333	yfeS	yfeS	NE
108	83333	yfeW	yfeW	NE
108	83333	yfeX	yfeX	NE
108	83333	yfeY	yfeY	NE
108	83333	yfeZ	yfeZ	NE
108	83333	yffB	yffB	NE
108	83333	yffL	yffL	NE
108	83333	yffM	yffM	NE
108	83333	yffN	yffN	NE
108	83333	yffO	yffO	NE
108	83333	yffP	yffP	NE
108	83333	yffQ	yffQ	NE
108	83333	yffR	yffR	NE
108	83333	yffS	yffS	NE
108	83333	yfgC	yfgC	NE
108	83333	yfgD	yfgD	NE
108	83333	yfgF	yfgF	NE
108	83333	yfgG	yfgG	NE
108	83333	yfgH	yfgH	NE
108	83333	yfgI	yfgI	NE
108	83333	yfgJ	yfgJ	NE
108	83333	yfgM	yfgM	NE
108	83333	yfgO	yfgO	NE
108	83333	yfhG	yfhG	NE
108	83333	yfhH	yfhH	NE
108	83333	yfhL	yfhL	NE
108	83333	yfhM	yfhM	NE
108	83333	yfhR	yfhR	NE
108	83333	yfiB	yfiB	NE
108	83333	yfiC	yfiC	NE
108	83333	yfiE	yfiE	NE
108	83333	yfiF	yfiF	NE
108	83333	yfiH	yfiH	NE
108	83333	yfiL	yfiL	NE
108	83333	yfiM	yfiM	NE
108	83333	yfiN	yfiN	NE
108	83333	yfiP	yfiP	NE
108	83333	yfiR	yfiR	NE
108	83333	yfjD	yfjD	NE
108	83333	yfjH	yfjH	NE
108	83333	yfjI	yfjI	NE
108	83333	yfjJ	yfjJ	NE
108	83333	yfjK	yfjK	NE
108	83333	yfjL	yfjL	NE
108	83333	yfjM	yfjM	NE
108	83333	yfjP	yfjP	NE
108	83333	yfjQ	yfjQ	NE
108	83333	yfjR	yfjR	NE
108	83333	yfjS	yfjS	NE
108	83333	yfjT	yfjT	NE
108	83333	yfjU	yfjU	NE
108	83333	yfjV	yfjV	NE
108	83333	yfjW	yfjW	NE
108	83333	yfjX	yfjX	NE
108	83333	yfjY	yfjY	NE
108	83333	yfjZ	yfjZ	NE
108	83333	ygaC	ygaC	NE
108	83333	ygaH	ygaH	NE
108	83333	ygaM	ygaM	NE
108	83333	ygaP	ygaP	NE
108	83333	ygaQ	ygaQ	NE
108	83333	ygaU	ygaU	NE
108	83333	ygaV	ygaV	NE
108	83333	ygaY	ygaY	NE
108	83333	ygaZ	ygaZ	NE
108	83333	ygbA	ygbA	NE
108	83333	ygbE	ygbE	NE
108	83333	ygbF	ygbF	NE
108	83333	ygbI	ygbI	NE
108	83333	ygbJ	ygbJ	NE
108	83333	ygbK	ygbK	NE
108	83333	ygbL	ygbL	NE
108	83333	ygbM	ygbM	NE
108	83333	ygbN	ygbN	NE
108	83333	ygbT	ygbT	NE
108	83333	ygcB	ygcB	NE
108	83333	ygcE	ygcE	NE
108	83333	ygcG	ygcG	NE
108	83333	ygcN	ygcN	NE
108	83333	ygcO	ygcO	NE
108	83333	ygcP	ygcP	NE
108	83333	ygcQ	ygcQ	NE
108	83333	ygcR	ygcR	NE
108	83333	ygcS	ygcS	NE
108	83333	ygcU	ygcU	NE
108	83333	ygcW	ygcW	NE
108	83333	ygdB	ygdB	NE
108	83333	ygdD	ygdD	NE
108	83333	ygdG	ygdG	NE
108	83333	ygdH	ygdH	NE
108	83333	ygdI	ygdI	NE
108	83333	ygdQ	ygdQ	NE
108	83333	ygdR	ygdR	NE
108	83333	ygeA	ygeA	NE
108	83333	ygeF	ygeF	NE
108	83333	ygeG	ygeG	NE
108	83333	ygeH	ygeH	NE
108	83333	ygeI	ygeI	NE
108	83333	ygeK	ygeK	NE
108	83333	ygeN	ygeN	NE
108	83333	ygeO	ygeO	NE
108	83333	ygeQ	ygeQ	NE
108	83333	ygeR	ygeR	NE
108	83333	ygeV	ygeV	NE
108	83333	ygeW	ygeW	NE
108	83333	ygeX	ygeX	NE
108	83333	ygeY	ygeY	NE
108	83333	ygfB	ygfB	NE
108	83333	ygfF	ygfF	NE
108	83333	ygfI	ygfI	NE
108	83333	ygfK	ygfK	NE
108	83333	ygfM	ygfM	NE
108	83333	ygfQ	ygfQ	NE
108	83333	ygfS	ygfS	NE
108	83333	ygfT	ygfT	NE
108	83333	ygfZ	ygfZ	NE
108	83333	yggC	yggC	NE
108	83333	yggD	yggD	NE
108	83333	yggE	yggE	NE
108	83333	yggF	yggF	NE
108	83333	yggI	yggI	NE
108	83333	yggL	yggL	NE
108	83333	yggM	yggM	NE
108	83333	yggN	yggN	NE
108	83333	yggP	yggP	NE
108	83333	yggR	yggR	NE
108	83333	yggS	yggS	NE
108	83333	yggT	yggT	NE
108	83333	yggU	yggU	NE
108	83333	yggW	yggW	NE
108	83333	yggX	yggX	NE
108	83333	yghA	yghA	NE
108	83333	yghB	yghB	NE
108	83333	yghD	yghD	NE
108	83333	yghE	yghE	NE
108	83333	yghF	yghF	NE
108	83333	yghG	yghG	NE
108	83333	yghJ	yghJ	NE
108	83333	yghO	yghO	NE
108	83333	yghQ	yghQ	NE
108	83333	yghR	yghR	NE
108	83333	yghS	yghS	NE
108	83333	yghT	yghT	NE
108	83333	yghU	yghU	NE
108	83333	yghW	yghW	NE
108	83333	yghX	yghX	NE
108	83333	ygiB	ygiB	NE
108	83333	ygiC	ygiC	NE
108	83333	ygiD	ygiD	NE
108	83333	ygiF	ygiF	NE
108	83333	ygiL	ygiL	NE
108	83333	ygiM	ygiM	NE
108	83333	ygiN	ygiN	NE
108	83333	ygiQ	ygiQ	NE
108	83333	ygiS	ygiS	NE
108	83333	ygiV	ygiV	NE
108	83333	ygiW	ygiW	NE
108	83333	ygiZ	ygiZ	NE
108	83333	ygjH	ygjH	NE
108	83333	ygjI	ygjI	NE
108	83333	ygjJ	ygjJ	NE
108	83333	ygjK	ygjK	NE
108	83333	ygjP	ygjP	NE
108	83333	ygjQ	ygjQ	NE
108	83333	ygjR	ygjR	NE
108	83333	ygjV	ygjV	NE
108	83333	yhaB	yhaB	NE
108	83333	yhaC	yhaC	NE
108	83333	yhaH	yhaH	NE
108	83333	yhaI	yhaI	NE
108	83333	yhaJ	yhaJ	NE
108	83333	yhaK	yhaK	NE
108	83333	yhaL	yhaL	NE
108	83333	yhaM	yhaM	NE
108	83333	yhaO	yhaO	NE
108	83333	yhaV	yhaV	NE
108	83333	yhbE	yhbE	NE
108	83333	yhbJ	yhbJ	NE
108	83333	yhbO	yhbO	NE
108	83333	yhbP	yhbP	NE
108	83333	yhbQ	yhbQ	NE
108	83333	yhbS	yhbS	NE
108	83333	yhbT	yhbT	NE
108	83333	yhbU	yhbU	NE
108	83333	yhbV	yhbV	NE
108	83333	yhbW	yhbW	NE
108	83333	yhbX	yhbX	NE
108	83333	yhbY	yhbY	NE
108	83333	yhcA	yhcA	NE
108	83333	yhcB	yhcB	NE
108	83333	yhcC	yhcC	NE
108	83333	yhcD	yhcD	NE
108	83333	yhcE	yhcE	NE
108	83333	yhcF	yhcF	NE
108	83333	yhcG	yhcG	NE
108	83333	yhcH	yhcH	NE
108	83333	yhcM	yhcM	NE
108	83333	yhcN	yhcN	NE
108	83333	yhcO	yhcO	NE
108	83333	yhdE	yhdE	NE
108	83333	yhdJ	yhdJ	NE
108	83333	yhdN	yhdN	NE
108	83333	yhdP	yhdP	NE
108	83333	yhdT	yhdT	NE
108	83333	yhdU	yhdU	NE
108	83333	yhdV	yhdV	NE
108	83333	yhdW	yhdW	NE
108	83333	yhdX	yhdX	NE
108	83333	yhdY	yhdY	NE
108	83333	yhdZ	yhdZ	NE
108	83333	yheO	yheO	NE
108	83333	yheS	yheS	NE
108	83333	yheT	yheT	NE
108	83333	yheU	yheU	NE
108	83333	yheV	yheV	NE
108	83333	yhfA	yhfA	NE
108	83333	yhfG	yhfG	NE
108	83333	yhfK	yhfK	NE
108	83333	yhfL	yhfL	NE
108	83333	yhfS	yhfS	NE
108	83333	yhfT	yhfT	NE
108	83333	yhfU	yhfU	NE
108	83333	yhfW	yhfW	NE
108	83333	yhfX	yhfX	NE
108	83333	yhfY	yhfY	NE
108	83333	yhfZ	yhfZ	NE
108	83333	yhgA	yhgA	NE
108	83333	yhgE	yhgE	NE
108	83333	yhgF	yhgF	NE
108	83333	yhgN	yhgN	NE
108	83333	yhhA	yhhA	NE
108	83333	yhhH	yhhH	NE
108	83333	yhhI	yhhI	NE
108	83333	yhhJ	yhhJ	NE
108	83333	yhhL	yhhL	NE
108	83333	yhhM	yhhM	NE
108	83333	yhhN	yhhN	NE
108	83333	yhhQ	yhhQ	NE
108	83333	yhhS	yhhS	NE
108	83333	yhhT	yhhT	NE
108	83333	yhhW	yhhW	NE
108	83333	yhhX	yhhX	NE
108	83333	yhhY	yhhY	NE
108	83333	yhhZ	yhhZ	NE
108	83333	yhiD	yhiD	NE
108	83333	yhiI	yhiI	NE
108	83333	yhiJ	yhiJ	NE
108	83333	yhiL	yhiL	NE
108	83333	yhiM	yhiM	NE
108	83333	yhiN	yhiN	NE
108	83333	yhiS	yhiS	NE
108	83333	yhjA	yhjA	NE
108	83333	yhjB	yhjB	NE
108	83333	yhjC	yhjC	NE
108	83333	yhjD	yhjD	NE
108	83333	yhjE	yhjE	NE
108	83333	yhjG	yhjG	NE
108	83333	yhjH	yhjH	NE
108	83333	yhjJ	yhjJ	NE
108	83333	yhjK	yhjK	NE
108	83333	yhjR	yhjR	NE
108	83333	yhjV	yhjV	NE
108	83333	yhjX	yhjX	NE
108	83333	yhjY	yhjY	NE
108	83333	yiaA	yiaA	NE
108	83333	yiaB	yiaB	NE
108	83333	yiaC	yiaC	NE
108	83333	yiaD	yiaD	NE
108	83333	yiaF	yiaF	NE
108	83333	yiaG	yiaG	NE
108	83333	yiaJ	yiaJ	NE
108	83333	yiaK	yiaK	NE
108	83333	yiaL	yiaL	NE
108	83333	yiaM	yiaM	NE
108	83333	yiaN	yiaN	NE
108	83333	yiaO	yiaO	NE
108	83333	yiaQ	yiaQ	NE
108	83333	yiaR	yiaR	NE
108	83333	yiaS	yiaS	NE
108	83333	yiaT	yiaT	NE
108	83333	yiaU	yiaU	NE
108	83333	yiaV	yiaV	NE
108	83333	yiaW	yiaW	NE
108	83333	yiaY	yiaY	NE
108	83333	yibA	yibA	NE
108	83333	yibB	yibB	NE
108	83333	yibD	yibD	NE
108	83333	yibF	yibF	NE
108	83333	yibG	yibG	NE
108	83333	yibH	yibH	NE
108	83333	yibI	yibI	NE
108	83333	yibJ	yibJ	NE
108	83333	yibL	yibL	NE
108	83333	yibN	yibN	NE
108	83333	yibQ	yibQ	NE
108	83333	yibS	yibS	NE
108	83333	yibT	yibT	NE
108	83333	yibU	yibU	NE
108	83333	yibV	yibV	NE
108	83333	yibW	yibW	NE
108	83333	yicC	yicC	NE
108	83333	yicG	yicG	NE
108	83333	yicH	yicH	NE
108	83333	yicI	yicI	NE
108	83333	yicJ	yicJ	NE
108	83333	yicL	yicL	NE
108	83333	yicN	yicN	NE
108	83333	yicO	yicO	NE
108	83333	yicR	yicR	NE
108	83333	yicS	yicS	NE
108	83333	yicT	yicT	NE
108	83333	yidA	yidA	NE
108	83333	yidB	yidB	NE
108	83333	yidC	yidC	E
108	83333	yidD	yidD	NE
108	83333	yidE	yidE	NE
108	83333	yidF	yidF	NE
108	83333	yidG	yidG	NE
108	83333	yidH	yidH	NE
108	83333	yidI	yidI	NE
108	83333	yidJ	yidJ	NE
108	83333	yidK	yidK	NE
108	83333	yidL	yidL	NE
108	83333	yidP	yidP	NE
108	83333	yidQ	yidQ	NE
108	83333	yidR	yidR	NE
108	83333	yidX	yidX	NE
108	83333	yidZ	yidZ	NE
108	83333	yieE	yieE	NE
108	83333	yieH	yieH	NE
108	83333	yieK	yieK	NE
108	83333	yieL	yieL	NE
108	83333	yieP	yieP	NE
108	83333	yifB	yifB	NE
108	83333	yifE	yifE	NE
108	83333	yifK	yifK	NE
108	83333	yifL	yifL	NE
108	83333	yifN	yifN	NE
108	83333	yigA	yigA	NE
